seq0_leftend,seq0_rightend,seq1_leftend,seq1_rightend,seq2_leftend,seq2_rightend,seq3_leftend,seq3_rightend,seq4_leftend,seq4_rightend
14226065,14226265,0,0,0,0,0,0,0,0
14231261,14231890,0,0,0,0,0,0,0,0
14261796,14261866,0,0,0,0,0,0,0,0
14267060,14267102,0,0,0,0,0,0,0,0
14293031,14293057,0,0,0,0,0,0,0,0
14340064,14340123,0,0,0,0,0,0,0,0
14345560,14345582,0,0,0,0,0,0,0,0
14348776,14349116,0,0,0,0,0,0,0,0
14374475,14374600,0,0,0,0,0,0,0,0
14379773,14380026,0,0,0,0,0,0,0,0
14403086,14403494,0,0,0,0,0,0,0,0
14417123,14417505,0,0,0,0,0,0,0,0
14418306,14425198,0,0,0,0,0,0,0,0
14433656,14433923,0,0,0,0,0,0,0,0
14454426,14454456,0,0,0,0,0,0,0,0
14463995,14464085,0,0,0,0,0,0,0,0
14474658,14474695,0,0,0,0,0,0,0,0
14493207,14493231,0,0,0,0,0,0,0,0
14512353,14512379,0,0,0,0,0,0,0,0
14543245,14543295,0,0,0,0,0,0,0,0
14545682,14545771,0,0,0,0,0,0,0,0
14567841,14568698,0,0,0,0,0,0,0,0
14585295,14585668,0,0,0,0,0,0,0,0
14603402,14603568,0,0,0,0,0,0,0,0
14615625,14615670,0,0,0,0,0,0,0,0
14620172,14620238,0,0,0,0,0,0,0,0
14663738,14663785,0,0,0,0,0,0,0,0
14691571,14691841,0,0,0,0,0,0,0,0
14702534,14702575,0,0,0,0,0,0,0,0
14714535,14714593,0,0,0,0,0,0,0,0
14726284,14726312,0,0,0,0,0,0,0,0
14741171,14741198,0,0,0,0,0,0,0,0
14744065,14744717,0,0,0,0,0,0,0,0
14751715,14751777,0,0,0,0,0,0,0,0
14772665,14773136,0,0,0,0,0,0,0,0
14784621,14784670,0,0,0,0,0,0,0,0
14799958,14800093,0,0,0,0,0,0,0,0
14802925,14803060,0,0,0,0,0,0,0,0
14835149,14835187,0,0,0,0,0,0,0,0
14857354,14857379,0,0,0,0,0,0,0,0
14874175,14874249,0,0,0,0,0,0,0,0
14878041,14878066,0,0,0,0,0,0,0,0
14905259,14905300,0,0,0,0,0,0,0,0
14912100,14912137,0,0,0,0,0,0,0,0
14920155,14920736,0,0,0,0,0,0,0,0
14926689,14926734,0,0,0,0,0,0,0,0
14929677,14929816,0,0,0,0,0,0,0,0
14933843,14933870,0,0,0,0,0,0,0,0
14948392,14948415,0,0,0,0,0,0,0,0
14948471,14948492,0,0,0,0,0,0,0,0
14978146,14978249,0,0,0,0,0,0,0,0
15011515,15011668,0,0,0,0,0,0,0,0
15011776,15011795,0,0,0,0,0,0,0,0
15019594,15019629,0,0,0,0,0,0,0,0
15023377,15023465,0,0,0,0,0,0,0,0
15025874,15025898,0,0,0,0,0,0,0,0
15029480,15029507,0,0,0,0,0,0,0,0
15035029,15035068,0,0,0,0,0,0,0,0
15082305,15082334,0,0,0,0,0,0,0,0
15090358,15090395,0,0,0,0,0,0,0,0
15090945,15090970,0,0,0,0,0,0,0,0
15096779,15096811,0,0,0,0,0,0,0,0
15111995,15112016,0,0,0,0,0,0,0,0
15115673,15115702,0,0,0,0,0,0,0,0
15122661,15122726,0,0,0,0,0,0,0,0
15139237,15139355,0,0,0,0,0,0,0,0
15140647,15140672,0,0,0,0,0,0,0,0
15144380,15144410,0,0,0,0,0,0,0,0
15144987,15145068,0,0,0,0,0,0,0,0
15158859,15158897,0,0,0,0,0,0,0,0
15166948,15169665,0,0,0,0,0,0,0,0
15171779,15171805,0,0,0,0,0,0,0,0
15202057,15202098,0,0,0,0,0,0,0,0
15212834,15212855,0,0,0,0,0,0,0,0
15223042,15223129,0,0,0,0,0,0,0,0
15238282,15238509,0,0,0,0,0,0,0,0
15239714,15239755,0,0,0,0,0,0,0,0
15253290,15253313,0,0,0,0,0,0,0,0
15254759,15254781,0,0,0,0,0,0,0,0
15255913,15255995,0,0,0,0,0,0,0,0
15269633,15269691,0,0,0,0,0,0,0,0
15269780,15270053,0,0,0,0,0,0,0,0
15273009,15273051,0,0,0,0,0,0,0,0
15274680,15274714,0,0,0,0,0,0,0,0
15303762,15303875,0,0,0,0,0,0,0,0
15312345,15312400,0,0,0,0,0,0,0,0
15318215,15318237,0,0,0,0,0,0,0,0
15320716,15320736,0,0,0,0,0,0,0,0
15324576,15324595,0,0,0,0,0,0,0,0
15329705,15329748,0,0,0,0,0,0,0,0
15331860,15331941,0,0,0,0,0,0,0,0
15334440,15334532,0,0,0,0,0,0,0,0
15342525,15342556,0,0,0,0,0,0,0,0
15355857,15356040,0,0,0,0,0,0,0,0
15356701,15356752,0,0,0,0,0,0,0,0
15357949,15357969,0,0,0,0,0,0,0,0
15364226,15364255,0,0,0,0,0,0,0,0
15380566,15380603,0,0,0,0,0,0,0,0
15418828,15418895,0,0,0,0,0,0,0,0
15421859,15421953,0,0,0,0,0,0,0,0
15421990,15422012,0,0,0,0,0,0,0,0
15425418,15425575,0,0,0,0,0,0,0,0
15439556,15439635,0,0,0,0,0,0,0,0
15440077,15440131,0,0,0,0,0,0,0,0
15453905,15453932,0,0,0,0,0,0,0,0
15456372,15456411,0,0,0,0,0,0,0,0
15459787,15459822,0,0,0,0,0,0,0,0
15464523,15464546,0,0,0,0,0,0,0,0
15470130,15470184,0,0,0,0,0,0,0,0
15485780,15485849,0,0,0,0,0,0,0,0
15505771,15506079,0,0,0,0,0,0,0,0
15508410,15508659,0,0,0,0,0,0,0,0
15512372,15512411,0,0,0,0,0,0,0,0
15552931,15553241,0,0,0,0,0,0,0,0
15614558,15614579,0,0,0,0,0,0,0,0
15620664,15620703,0,0,0,0,0,0,0,0
15643335,15643389,0,0,0,0,0,0,0,0
15651772,15651846,0,0,0,0,0,0,0,0
15654396,15654421,0,0,0,0,0,0,0,0
15655732,15655801,0,0,0,0,0,0,0,0
15678745,15678769,0,0,0,0,0,0,0,0
15681375,15681489,0,0,0,0,0,0,0,0
15684529,15684642,0,0,0,0,0,0,0,0
15691266,15691339,0,0,0,0,0,0,0,0
15710012,15710033,0,0,0,0,0,0,0,0
15710328,15710363,0,0,0,0,0,0,0,0
15721773,15721824,0,0,0,0,0,0,0,0
15740391,15740432,0,0,0,0,0,0,0,0
15744068,15744275,0,0,0,0,0,0,0,0
15763835,15763864,0,0,0,0,0,0,0,0
15776790,15776850,0,0,0,0,0,0,0,0
15780465,15780609,0,0,0,0,0,0,0,0
15811062,15811090,0,0,0,0,0,0,0,0
15822084,15822121,0,0,0,0,0,0,0,0
15837487,15837762,0,0,0,0,0,0,0,0
15841221,15842261,0,0,0,0,0,0,0,0
15842330,15842364,0,0,0,0,0,0,0,0
15907545,15907601,0,0,0,0,0,0,0,0
16934950,16935057,0,0,0,0,0,0,0,0
16937817,16937889,0,0,0,0,0,0,0,0
16949844,16950150,0,0,0,0,0,0,0,0
16953098,16953141,0,0,0,0,0,0,0,0
16981476,16981620,0,0,0,0,0,0,0,0
16983188,16983213,0,0,0,0,0,0,0,0
16993731,16993799,0,0,0,0,0,0,0,0
17006172,17006257,0,0,0,0,0,0,0,0
17015641,17015660,0,0,0,0,0,0,0,0
17033016,17033039,0,0,0,0,0,0,0,0
17055547,17055592,0,0,0,0,0,0,0,0
17069277,17069298,0,0,0,0,0,0,0,0
17076102,17076121,0,0,0,0,0,0,0,0
17083565,17083593,0,0,0,0,0,0,0,0
17086426,17086452,0,0,0,0,0,0,0,0
17086612,17086639,0,0,0,0,0,0,0,0
17093923,17093950,0,0,0,0,0,0,0,0
17102321,17102344,0,0,0,0,0,0,0,0
17106643,17106837,0,0,0,0,0,0,0,0
17145921,17145944,0,0,0,0,0,0,0,0
17160163,17160186,0,0,0,0,0,0,0,0
17179136,17179156,0,0,0,0,0,0,0,0
17179183,17180198,0,0,0,0,0,0,0,0
17186922,17186966,0,0,0,0,0,0,0,0
17205999,17206034,0,0,0,0,0,0,0,0
17206778,17206813,0,0,0,0,0,0,0,0
17232289,17232318,0,0,0,0,0,0,0,0
17234092,17234140,0,0,0,0,0,0,0,0
17234357,17245026,0,0,0,0,0,0,0,0
17275921,17276326,0,0,0,0,0,0,0,0
17278822,17278856,0,0,0,0,0,0,0,0
17286172,17286196,0,0,0,0,0,0,0,0
17292474,17292549,0,0,0,0,0,0,0,0
17571983,17585320,0,0,0,0,0,0,0,0
17586267,17589918,0,0,0,0,0,0,0,0
17598351,17598370,0,0,0,0,0,0,0,0
17600445,17600478,0,0,0,0,0,0,0,0
17601591,17601614,0,0,0,0,0,0,0,0
17608223,17608242,0,0,0,0,0,0,0,0
17644370,17644527,0,0,0,0,0,0,0,0
17655496,17655540,0,0,0,0,0,0,0,0
17658899,17659092,0,0,0,0,0,0,0,0
17671742,17671865,0,0,0,0,0,0,0,0
17678664,17678789,0,0,0,0,0,0,0,0
17685174,17685193,0,0,0,0,0,0,0,0
17695493,17695528,0,0,0,0,0,0,0,0
17698712,17698738,0,0,0,0,0,0,0,0
17714029,17714063,0,0,0,0,0,0,0,0
17714215,17714500,0,0,0,0,0,0,0,0
18106377,18106400,0,0,0,0,0,0,0,0
18112892,18113510,0,0,0,0,0,0,0,0
18116282,18116433,0,0,0,0,0,0,0,0
18139743,18139817,0,0,0,0,0,0,0,0
18145458,18145486,0,0,0,0,0,0,0,0
18145974,18150536,0,0,0,0,0,0,0,0
18151633,18154744,0,0,0,0,0,0,0,0
18165865,18165922,0,0,0,0,0,0,0,0
18183120,18183225,0,0,0,0,0,0,0,0
18188198,18188239,0,0,0,0,0,0,0,0
18196997,18197054,0,0,0,0,0,0,0,0
18205369,18205402,0,0,0,0,0,0,0,0
18205773,18205874,0,0,0,0,0,0,0,0
18220739,18220768,0,0,0,0,0,0,0,0
18239723,18239742,0,0,0,0,0,0,0,0
18251302,18251337,0,0,0,0,0,0,0,0
18256551,18256627,0,0,0,0,0,0,0,0
18256891,18256922,0,0,0,0,0,0,0,0
18260402,18260429,0,0,0,0,0,0,0,0
18265091,18265116,0,0,0,0,0,0,0,0
18268582,18268637,0,0,0,0,0,0,0,0
18269170,18269214,0,0,0,0,0,0,0,0
18273680,18273724,0,0,0,0,0,0,0,0
18273762,18273788,0,0,0,0,0,0,0,0
18275008,18275057,0,0,0,0,0,0,0,0
18626842,18626873,0,0,0,0,0,0,0,0
18633372,18633435,0,0,0,0,0,0,0,0
18636881,18636903,0,0,0,0,0,0,0,0
18642937,18643141,0,0,0,0,0,0,0,0
18649596,18649647,0,0,0,0,0,0,0,0
18653638,18653662,0,0,0,0,0,0,0,0
18662529,18662718,0,0,0,0,0,0,0,0
18664773,18664896,0,0,0,0,0,0,0,0
18668997,18669016,0,0,0,0,0,0,0,0
18684273,18684308,0,0,0,0,0,0,0,0
18684405,18684444,0,0,0,0,0,0,0,0
18686497,18686756,0,0,0,0,0,0,0,0
18686893,18686980,0,0,0,0,0,0,0,0
18687170,18687241,0,0,0,0,0,0,0,0
18692816,18692850,0,0,0,0,0,0,0,0
18707714,18707797,0,0,0,0,0,0,0,0
18713399,18713424,0,0,0,0,0,0,0,0
18714886,18714933,0,0,0,0,0,0,0,0
18717707,18718212,0,0,0,0,0,0,0,0
18718455,18718489,0,0,0,0,0,0,0,0
18726741,18726766,0,0,0,0,0,0,0,0
18734517,18734554,0,0,0,0,0,0,0,0
18737509,18737545,0,0,0,0,0,0,0,0
18750538,18750558,0,0,0,0,0,0,0,0
18750671,18750707,0,0,0,0,0,0,0,0
18750828,18750917,0,0,0,0,0,0,0,0
18761844,18761874,0,0,0,0,0,0,0,0
18762954,18762995,0,0,0,0,0,0,0,0
18768427,18768498,0,0,0,0,0,0,0,0
18775720,18775745,0,0,0,0,0,0,0,0
18785790,18785822,0,0,0,0,0,0,0,0
18792222,18792275,0,0,0,0,0,0,0,0
18796316,18796362,0,0,0,0,0,0,0,0
18806821,18806847,0,0,0,0,0,0,0,0
18806958,18806983,0,0,0,0,0,0,0,0
18807096,18807123,0,0,0,0,0,0,0,0
18810296,18810324,0,0,0,0,0,0,0,0
18828423,18828446,0,0,0,0,0,0,0,0
18837621,18837640,0,0,0,0,0,0,0,0
18838015,18838052,0,0,0,0,0,0,0,0
18842297,18842328,0,0,0,0,0,0,0,0
18847911,18847941,0,0,0,0,0,0,0,0
18856034,18856102,0,0,0,0,0,0,0,0
18859161,18859518,0,0,0,0,0,0,0,0
18861471,18884344,0,0,0,0,0,0,0,0
19976878,19976938,0,0,0,0,0,0,0,0
19978611,19978638,0,0,0,0,0,0,0,0
19985827,19985883,0,0,0,0,0,0,0,0
19987457,19987691,0,0,0,0,0,0,0,0
19990324,19990351,0,0,0,0,0,0,0,0
19990742,19992021,0,0,0,0,0,0,0,0
19995362,19995752,0,0,0,0,0,0,0,0
19996250,19996358,0,0,0,0,0,0,0,0
20010166,20010222,0,0,0,0,0,0,0,0
20013928,20014261,0,0,0,0,0,0,0,0
20037575,20038256,0,0,0,0,0,0,0,0
20082530,20082552,0,0,0,0,0,0,0,0
20091549,20091599,0,0,0,0,0,0,0,0
20099605,20099654,0,0,0,0,0,0,0,0
20183266,20183519,0,0,0,0,0,0,0,0
20189417,20189483,0,0,0,0,0,0,0,0
20194821,20202108,0,0,0,0,0,0,0,0
20204987,20205010,0,0,0,0,0,0,0,0
20223608,20223715,0,0,0,0,0,0,0,0
20239967,20240007,0,0,0,0,0,0,0,0
20257026,20257049,0,0,0,0,0,0,0,0
20267414,20267539,0,0,0,0,0,0,0,0
20271963,20271987,0,0,0,0,0,0,0,0
20277710,20277973,0,0,0,0,0,0,0,0
20294740,20294759,0,0,0,0,0,0,0,0
20298932,20299050,0,0,0,0,0,0,0,0
20323594,20324392,0,0,0,0,0,0,0,0
20332023,20332355,0,0,0,0,0,0,0,0
20354722,20355014,0,0,0,0,0,0,0,0
20376885,20376968,0,0,0,0,0,0,0,0
20380459,20380507,0,0,0,0,0,0,0,0
20382736,20382759,0,0,0,0,0,0,0,0
20398031,20402832,0,0,0,0,0,0,0,0
20421998,20422746,0,0,0,0,0,0,0,0
20424534,20424591,0,0,0,0,0,0,0,0
20434102,20434253,0,0,0,0,0,0,0,0
20470188,20470277,0,0,0,0,0,0,0,0
20478922,20478958,0,0,0,0,0,0,0,0
20518517,20526883,0,0,0,0,0,0,0,0
21168066,21168137,0,0,0,0,0,0,0,0
21184454,21184742,0,0,0,0,0,0,0,0
21206769,21206842,0,0,0,0,0,0,0,0
21246847,21246878,0,0,0,0,0,0,0,0
21248437,21248529,0,0,0,0,0,0,0,0
21249724,21249783,0,0,0,0,0,0,0,0
21255916,21255955,0,0,0,0,0,0,0,0
21268790,21268815,0,0,0,0,0,0,0,0
21281842,21281899,0,0,0,0,0,0,0,0
21285278,21285297,0,0,0,0,0,0,0,0
21303489,21303514,0,0,0,0,0,0,0,0
21306234,21306265,0,0,0,0,0,0,0,0
21307668,21307691,0,0,0,0,0,0,0,0
21310010,21310033,0,0,0,0,0,0,0,0
21323792,21324056,0,0,0,0,0,0,0,0
21326657,21326684,0,0,0,0,0,0,0,0
21335380,21335405,0,0,0,0,0,0,0,0
21336357,21336390,0,0,0,0,0,0,0,0
21340868,21340903,0,0,0,0,0,0,0,0
21345000,21345034,0,0,0,0,0,0,0,0
21351579,21351612,0,0,0,0,0,0,0,0
21361588,21361613,0,0,0,0,0,0,0,0
21363708,21363743,0,0,0,0,0,0,0,0
21364978,21364998,0,0,0,0,0,0,0,0
21374819,21374851,0,0,0,0,0,0,0,0
21376108,21376141,0,0,0,0,0,0,0,0
21380546,21380598,0,0,0,0,0,0,0,0
21388359,21388514,0,0,0,0,0,0,0,0
21390703,21390740,0,0,0,0,0,0,0,0
21394869,21394888,0,0,0,0,0,0,0,0
21395141,21395170,0,0,0,0,0,0,0,0
21401881,21401912,0,0,0,0,0,0,0,0
21402058,21402127,0,0,0,0,0,0,0,0
21403887,21404016,0,0,0,0,0,0,0,0
21404063,21404092,0,0,0,0,0,0,0,0
21410033,21410058,0,0,0,0,0,0,0,0
21410899,21411024,0,0,0,0,0,0,0,0
21425512,21425531,0,0,0,0,0,0,0,0
21436751,21436776,0,0,0,0,0,0,0,0
21451304,21451340,0,0,0,0,0,0,0,0
21473192,21473212,0,0,0,0,0,0,0,0
21489083,21489176,0,0,0,0,0,0,0,0
21492574,21492646,0,0,0,0,0,0,0,0
21493575,21493603,0,0,0,0,0,0,0,0
21494072,21494817,0,0,0,0,0,0,0,0
21504471,21504491,0,0,0,0,0,0,0,0
21514333,21514359,0,0,0,0,0,0,0,0
21519820,21522734,0,0,0,0,0,0,0,0
21532705,21532747,0,0,0,0,0,0,0,0
21536074,21536111,0,0,0,0,0,0,0,0
21550914,21551397,0,0,0,0,0,0,0,0
21552859,21552892,0,0,0,0,0,0,0,0
21558855,21558879,0,0,0,0,0,0,0,0
21559746,21559778,0,0,0,0,0,0,0,0
21561380,21561403,0,0,0,0,0,0,0,0
21580926,21583213,0,0,0,0,0,0,0,0
21584293,21586067,0,0,0,0,0,0,0,0
21586216,21594053,0,0,0,0,0,0,0,0
21595762,21599266,0,0,0,0,0,0,0,0
21599533,21603222,0,0,0,0,0,0,0,0
21603969,21604017,0,0,0,0,0,0,0,0
21613044,21613081,0,0,0,0,0,0,0,0
21613504,21613531,0,0,0,0,0,0,0,0
21613683,21613760,0,0,0,0,0,0,0,0
21613958,21614035,0,0,0,0,0,0,0,0
21614130,21614157,0,0,0,0,0,0,0,0
21637043,21637063,0,0,0,0,0,0,0,0
21638582,21638643,0,0,0,0,0,0,0,0
21647524,21647551,0,0,0,0,0,0,0,0
21653300,21653331,0,0,0,0,0,0,0,0
21656196,21656275,0,0,0,0,0,0,0,0
21660977,21661029,0,0,0,0,0,0,0,0
21675409,21675442,0,0,0,0,0,0,0,0
21676919,21676951,0,0,0,0,0,0,0,0
21681909,21681928,0,0,0,0,0,0,0,0
21696588,21696613,0,0,0,0,0,0,0,0
21701552,21701578,0,0,0,0,0,0,0,0
21722852,21722915,0,0,0,0,0,0,0,0
21725767,21725846,0,0,0,0,0,0,0,0
21733914,21733936,0,0,0,0,0,0,0,0
21736644,21736884,0,0,0,0,0,0,0,0
21761690,21764358,0,0,0,0,0,0,0,0
21765499,21765575,0,0,0,0,0,0,0,0
21767072,21767091,0,0,0,0,0,0,0,0
21767349,21767376,0,0,0,0,0,0,0,0
21777401,21777454,0,0,0,0,0,0,0,0
21792740,21792982,0,0,0,0,0,0,0,0
21793974,21793999,0,0,0,0,0,0,0,0
21794862,21794967,0,0,0,0,0,0,0,0
21795104,21795153,0,0,0,0,0,0,0,0
21798832,21798871,0,0,0,0,0,0,0,0
21799018,21799183,0,0,0,0,0,0,0,0
21803212,21803259,0,0,0,0,0,0,0,0
21809447,21809478,0,0,0,0,0,0,0,0
21815823,21815862,0,0,0,0,0,0,0,0
21821587,21821618,0,0,0,0,0,0,0,0
21828823,21828843,0,0,0,0,0,0,0,0
21844551,21844647,0,0,0,0,0,0,0,0
21848533,21848563,0,0,0,0,0,0,0,0
21849351,21860640,0,0,0,0,0,0,0,0
21861037,21864591,0,0,0,0,0,0,0,0
21866320,21866531,0,0,0,0,0,0,0,0
21875109,21875138,0,0,0,0,0,0,0,0
21881313,21882247,0,0,0,0,0,0,0,0
21897834,21897879,0,0,0,0,0,0,0,0
21903304,21903346,0,0,0,0,0,0,0,0
21904597,21904650,0,0,0,0,0,0,0,0
21905191,21905226,0,0,0,0,0,0,0,0
21906304,21906371,0,0,0,0,0,0,0,0
21906588,21906658,0,0,0,0,0,0,0,0
21907232,21907257,0,0,0,0,0,0,0,0
21915400,21915498,0,0,0,0,0,0,0,0
21915893,21921289,0,0,0,0,0,0,0,0
21922990,21923025,0,0,0,0,0,0,0,0
21935532,21935565,0,0,0,0,0,0,0,0
21936944,21936992,0,0,0,0,0,0,0,0
21940939,21988197,0,0,0,0,0,0,0,0
21988367,21993645,0,0,0,0,0,0,0,0
21994492,21996340,0,0,0,0,0,0,0,0
21997680,21998895,0,0,0,0,0,0,0,0
22017516,22017564,0,0,0,0,0,0,0,0
22034011,22034040,0,0,0,0,0,0,0,0
22038403,22038456,0,0,0,0,0,0,0,0
22041027,22041049,0,0,0,0,0,0,0,0
22050526,22050563,0,0,0,0,0,0,0,0
22050653,22050738,0,0,0,0,0,0,0,0
22057266,22057298,0,0,0,0,0,0,0,0
22058200,22058225,0,0,0,0,0,0,0,0
22059539,22059570,0,0,0,0,0,0,0,0
22064190,22064241,0,0,0,0,0,0,0,0
22065571,22067349,0,0,0,0,0,0,0,0
22137702,22137725,0,0,0,0,0,0,0,0
22151995,22152018,0,0,0,0,0,0,0,0
22185975,22190640,0,0,0,0,0,0,0,0
22190677,22190696,0,0,0,0,0,0,0,0
22190830,22190885,0,0,0,0,0,0,0,0
22196728,22196763,0,0,0,0,0,0,0,0
22228727,22228764,0,0,0,0,0,0,0,0
22280986,22281030,0,0,0,0,0,0,0,0
22284644,22284754,0,0,0,0,0,0,0,0
22299987,22300014,0,0,0,0,0,0,0,0
22329118,22329161,0,0,0,0,0,0,0,0
22374005,22374074,0,0,0,0,0,0,0,0
22379589,22379614,0,0,0,0,0,0,0,0
22387911,22387940,0,0,0,0,0,0,0,0
22388039,22388094,0,0,0,0,0,0,0,0
22424309,22424869,0,0,0,0,0,0,0,0
22425249,22425279,0,0,0,0,0,0,0,0
22429408,22431064,0,0,0,0,0,0,0,0
22436168,22436228,0,0,0,0,0,0,0,0
22436696,22436777,0,0,0,0,0,0,0,0
22450544,22450587,0,0,0,0,0,0,0,0
22454833,22454862,0,0,0,0,0,0,0,0
22474735,22475787,0,0,0,0,0,0,0,0
22479588,22479698,0,0,0,0,0,0,0,0
22508189,22508487,0,0,0,0,0,0,0,0
22834923,22838372,0,0,0,0,0,0,0,0
22838577,22838744,0,0,0,0,0,0,0,0
22885667,22885731,0,0,0,0,0,0,0,0
22892149,22892170,0,0,0,0,0,0,0,0
22901759,22901788,0,0,0,0,0,0,0,0
22906513,22906538,0,0,0,0,0,0,0,0
22929319,22929371,0,0,0,0,0,0,0,0
22931353,22931378,0,0,0,0,0,0,0,0
22934462,22934932,0,0,0,0,0,0,0,0
23014427,23014451,0,0,0,0,0,0,0,0
23048411,23048442,0,0,0,0,0,0,0,0
23048871,23048987,0,0,0,0,0,0,0,0
23052813,23052904,0,0,0,0,0,0,0,0
23056460,23056651,0,0,0,0,0,0,0,0
23101221,23101261,0,0,0,0,0,0,0,0
23109522,23109618,0,0,0,0,0,0,0,0
23109697,23109886,0,0,0,0,0,0,0,0
23122502,23122539,0,0,0,0,0,0,0,0
23126798,23126845,0,0,0,0,0,0,0,0
23128105,23128132,0,0,0,0,0,0,0,0
23132065,23132491,0,0,0,0,0,0,0,0
23132973,23133014,0,0,0,0,0,0,0,0
23139778,23139801,0,0,0,0,0,0,0,0
23174813,23174836,0,0,0,0,0,0,0,0
23190536,23190715,0,0,0,0,0,0,0,0
23213091,23217780,0,0,0,0,0,0,0,0
23231133,23231157,0,0,0,0,0,0,0,0
23231469,23231497,0,0,0,0,0,0,0,0
23233142,23233332,0,0,0,0,0,0,0,0
23239277,23239296,0,0,0,0,0,0,0,0
23247446,23247550,0,0,0,0,0,0,0,0
23249003,23249260,0,0,0,0,0,0,0,0
23249372,23249661,0,0,0,0,0,0,0,0
23255703,23255774,0,0,0,0,0,0,0,0
23256741,23256760,0,0,0,0,0,0,0,0
23257765,23257785,0,0,0,0,0,0,0,0
23257872,23257908,0,0,0,0,0,0,0,0
23262314,23262374,0,0,0,0,0,0,0,0
23267237,23267506,0,0,0,0,0,0,0,0
23267698,23267769,0,0,0,0,0,0,0,0
23268666,23268701,0,0,0,0,0,0,0,0
23270114,23270147,0,0,0,0,0,0,0,0
23270254,23270319,0,0,0,0,0,0,0,0
23270758,23270793,0,0,0,0,0,0,0,0
23271006,23271047,0,0,0,0,0,0,0,0
23271654,23271754,0,0,0,0,0,0,0,0
23281757,23281838,0,0,0,0,0,0,0,0
23287160,23287189,0,0,0,0,0,0,0,0
23318940,23318962,0,0,0,0,0,0,0,0
23319029,23319081,0,0,0,0,0,0,0,0
23339871,23339984,0,0,0,0,0,0,0,0
23345506,23349848,0,0,0,0,0,0,0,0
23351039,23351197,0,0,0,0,0,0,0,0
23354812,23354861,0,0,0,0,0,0,0,0
23355253,23355299,0,0,0,0,0,0,0,0
23379869,23379898,0,0,0,0,0,0,0,0
23410839,23411070,0,0,0,0,0,0,0,0
23413272,23413297,0,0,0,0,0,0,0,0
23419627,23419651,0,0,0,0,0,0,0,0
23419759,23419782,0,0,0,0,0,0,0,0
23423912,23425259,0,0,0,0,0,0,0,0
23427864,23428102,0,0,0,0,0,0,0,0
23428165,23432763,0,0,0,0,0,0,0,0
23438112,23438139,0,0,0,0,0,0,0,0
23452966,23453037,0,0,0,0,0,0,0,0
23456814,23456889,0,0,0,0,0,0,0,0
23456922,23456963,0,0,0,0,0,0,0,0
23460579,23460599,0,0,0,0,0,0,0,0
23471591,23471630,0,0,0,0,0,0,0,0
23515712,23515737,0,0,0,0,0,0,0,0
23517013,23517047,0,0,0,0,0,0,0,0
23518067,23518754,0,0,0,0,0,0,0,0
23526088,23526674,0,0,0,0,0,0,0,0
23531097,23531156,0,0,0,0,0,0,0,0
23552543,23552563,0,0,0,0,0,0,0,0
23555559,23555616,0,0,0,0,0,0,0,0
23559313,23559346,0,0,0,0,0,0,0,0
23569418,23569467,0,0,0,0,0,0,0,0
23591400,23591460,0,0,0,0,0,0,0,0
23607136,23607159,0,0,0,0,0,0,0,0
23615000,23615688,0,0,0,0,0,0,0,0
23618352,23622034,0,0,0,0,0,0,0,0
23624942,23624977,0,0,0,0,0,0,0,0
23626570,23642961,0,0,0,0,0,0,0,0
23644217,23645308,0,0,0,0,0,0,0,0
23645457,23664271,0,0,0,0,0,0,0,0
23672720,23672745,0,0,0,0,0,0,0,0
23673089,23673206,0,0,0,0,0,0,0,0
23673611,23673692,0,0,0,0,0,0,0,0
23678600,23679499,0,0,0,0,0,0,0,0
23684446,23684469,0,0,0,0,0,0,0,0
23685242,23685267,0,0,0,0,0,0,0,0
23689584,23689631,0,0,0,0,0,0,0,0
23689709,23689733,0,0,0,0,0,0,0,0
23696584,23696622,0,0,0,0,0,0,0,0
23696795,23696844,0,0,0,0,0,0,0,0
23703125,23703153,0,0,0,0,0,0,0,0
23716679,23716715,0,0,0,0,0,0,0,0
23717743,23717833,0,0,0,0,0,0,0,0
23719640,23720510,0,0,0,0,0,0,0,0
23722781,23722923,0,0,0,0,0,0,0,0
23730198,23730236,0,0,0,0,0,0,0,0
23753966,23754007,0,0,0,0,0,0,0,0
23779167,23779208,0,0,0,0,0,0,0,0
23791684,23791725,0,0,0,0,0,0,0,0
23812494,23812845,0,0,0,0,0,0,0,0
23825396,23825458,0,0,0,0,0,0,0,0
23831832,23832461,0,0,0,0,0,0,0,0
23858766,23859072,0,0,0,0,0,0,0,0
23867766,23867801,0,0,0,0,0,0,0,0
23868508,23869038,0,0,0,0,0,0,0,0
23916026,23916302,0,0,0,0,0,0,0,0
23916616,23916649,0,0,0,0,0,0,0,0
23919453,23919506,0,0,0,0,0,0,0,0
23933998,23934033,0,0,0,0,0,0,0,0
23935257,23935945,0,0,0,0,0,0,0,0
23938023,23938055,0,0,0,0,0,0,0,0
23939431,23939474,0,0,0,0,0,0,0,0
23941196,23941219,0,0,0,0,0,0,0,0
23951674,23951698,0,0,0,0,0,0,0,0
23953023,23953054,0,0,0,0,0,0,0,0
23962419,23962451,0,0,0,0,0,0,0,0
23971934,23972125,0,0,0,0,0,0,0,0
23975041,23975077,0,0,0,0,0,0,0,0
23979826,23982223,0,0,0,0,0,0,0,0
24000362,24000569,0,0,0,0,0,0,0,0
24002011,24002035,0,0,0,0,0,0,0,0
24012133,24012160,0,0,0,0,0,0,0,0
